product_url,product_name,mrp,rating,no_of_reviews,description
https://www.homedepot.com/p/Globe-Electric-2-ft-Wi-Fi-Smart-Brushed-Nickel-Color-Changing-Tunable-White-LED-Integrated-Track-Lighting-Kit-No-Hub-Required-59429/312525769,"2 ft. Wi-Fi Smart Brushed Nickel Color Changing Tunable White LED Integrated Track Lighting Kit, No Hub Required",85,4,20,"Can be conveniently controlled via the Globe Suite app
Syncs to your home Wi-Fi on a 2.4 GHz or 5 GHz network connection
Dry-rated track light suitable for any room of the house"
https://www.homedepot.com/p/Ring-White-Smart-Lighting-Motion-Activated-Outdoor-Integrated-LED-Spot-Light-Battery-w-Smart-Lighting-Bridge-White-2-Pack-5B12Y8-WEN0/310122055,White Smart Lighting Motion Activated Outdoor Integrated LED Spot Light Battery w/ Smart Lighting Bridge White (2-Pack),99,3.6,17,"Connect to the Ring bridge to enable smart controls
Battery-powered spot light that shines 400 Lumens of brightness
Pair w/Ring cameras via Ring bridge to activate connected devices
"
https://www.homedepot.com/p/SECUR360-Wired-Smart-Video-Doorbell-with-Camera-and-2-Way-Communication-Black-SL-9600-00/311955899,"Wired Smart Video Doorbell with Camera and 2-Way Communication, Black",59,3.9,320,"Wired smart doorbell with camera
Works with Google Assistant and Alexa
Receive notifications 24/7 on your smart device
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Lighting-Starter-Kit-with-Smart-Hub-Pico-Remote-and-2-Dimmer-Switches-White-CASETA-2DIMMER-BNDL-CASETA-2DIMMER-BNDL/307855853,"Caseta Smart Lighting Starter Kit with Smart Hub, Pico Remote, and 2 Dimmer Switches, White (CASETA-2DIMMER-BNDL)",164,4.7,406,"Schedule your lights so you always come back to a well-lit home
Works with your voice assistant, Pico remote or smartphone
Easy to use, simple to set up; install in as little as 15 minutes
"
https://www.homedepot.com/p/Ring-Alarm-Outdoor-Contact-Sensor-B0923BK77S/318396090,Alarm Outdoor Contact Sensor,49,5,3,"Outdoor Contact Sensor for Ring Alarm
Get mobile alerts when gates, sheds, or windows are opened**
Easy installation on most surfaces
"
https://www.homedepot.com/p/Crystal-Vision-Wireless-Add-On-Standard-Surveillance-Camera-for-CVT9608E-3010W-Replacement-for-CVT9604E-3010W-CVT-3010W/304829362,Wireless Add-On Standard Surveillance Camera for CVT9608E-3010W (Replacement for CVT9604E-3010W),51,3.8,35,"720p HD bullet camera ensures optimum video clarity
Reliable replacement or add-on for CVT9604E-3010W model
Wireless design enables hassle-free installation
"
https://www.homedepot.com/p/Lutron-Caseta-Vacancy-Only-Motion-Sensor-White-PD-VSENS-WH-PD-VSENS-WH/312512735,"Caseta Vacancy-Only Motion Sensor, White (PD-VSENS-WH)",49,Not available,Not available,"Sensor can turn off any number of Caseta smart device
Controls Caseta smart switches, dimmers, fan controls, and shades
180˚ field of view; detects motion 3x better than other sensors
"
https://www.homedepot.com/p/ad-notam-Smart-36-in-W-x-30-in-H-Frameless-Rectangular-LED-Light-Bathroom-Vanity-Mirror-in-Silver-Neutral-90-CR7HO-WLS/307372239,Smart 36 in. W x 30 in. H Frameless Rectangular LED Light Bathroom Vanity Mirror in Silver/Neutral,808,3.5,4,Not available
https://www.homedepot.com/p/Lutron-Caseta-Smart-Switch-for-Lights-or-Fans-6-Amp-Push-Button-Light-Switch-Neutral-Wire-Required-Ivory-PD-6ANS-IV-PD-6ANS-IV/206610498,"Caseta Smart Switch for Lights or Fans, 6 Amp, Push Button Light Switch Neutral Wire Required, Ivory (PD-6ANS-IV)",59,4.7,143,"Works w/Alexa, Google Assistant, Ring and more (hub required)
Neutral wire required; installs in as little as 15 minutes
Pair with a Pico remote for wireless control of your lights
"
https://www.homedepot.com/p/Ring-Alarm-Kit-2nd-Gen-8-Pack-with-Wired-Video-Doorbell-with-Stick-Up-Cam-Battery-White-B0C59KGXTM/326604108,"Alarm Kit 2nd Gen (8-Pack) with Wired Video Doorbell with Stick Up Cam Battery, White",414,4.3,1133,"1080p HD wired video doorbell, stick up cam battery, alarm kit
Connect to Ring Chime, mobile device, or Alexa enabled device
2-way talk, mobile notifications, adjustable motion zones
"
https://www.homedepot.com/p/Oco-Pro-Dome-Outdoor-Indoor-1080p-Cloud-Surveillance-and-Security-Camera-with-Remote-Viewing-OPHWD-16US/300361301,Pro Dome Outdoor/Indoor 1080p Cloud Surveillance and Security Camera with Remote Viewing,181,4.5,275,"Motion detection system learns to avoid false alerts
View real-time or recorded footage remotely via mobile app
No DVR, NVR or hard drive necessary
"
https://www.homedepot.com/p/Ring-Video-Doorbell-Corner-Kit-8KKWS6-0000/307441211,Video Doorbell Corner Kit,19,4.4,36,"Viewing angle can be adjusted to ensure better motion detection
Designed for use with the Ring video doorbell
Comes with 3 stackable wedges; customizable by painting
"
https://www.homedepot.com/p/ZOSI-8-Channel-1080p-Surveillance-DVR-Recorder-Security-2TB-Hard-Drive-for-HD-TVI-CVI-CVBS-AHD-720p-1080p-5MP-CCTV-Camera-1AR-08FN20-US/308180239,"8-Channel 1080p Surveillance DVR Recorder Security 2TB Hard Drive for HD-TVI, CVI, CVBS, AHD 720p/1080p/5MP CCTV Camera",200,3.8,15,"5MP-Lite hard drive supports analog, CVI, HD-TVI, or AHD camera
Advanced H.265 plus high efficiency video compression technology
Remote access and smart human detection alerts
"
https://www.homedepot.com/p/Link2Home-Wireless-Indoor-Remote-Control-Outlet-Switch-with-1-RCV-and-1-Remote-EM-RF100W/309375176,Wireless Indoor Remote Control Outlet Switch with 1 RCV and 1 Remote,15,4.3,518,"1 polarized remote-control outlet - reach 100 ft. away
Space saving, easy set-up, pre-programmed with fixed code
Remotely control small appliances, holiday decor and more
"
https://www.homedepot.com/p/Lutron-Pico-Smart-Remote-2-Button-On-Off-for-Caseta-Smart-Switch-Black-PJ2-2B-GBL-L01-PJ2-2B-GBL-L01/300981084,"Pico Smart Remote (2-Button On/Off) for Caseta Smart Switch, Black (PJ2-2B-GBL-L01)",42,4.9,103,"Provides wireless control of Caseta Wireless in-wall switches
Turn lights on or off with the touch of a button
10-year battery life (battery included in remote)
"
https://www.homedepot.com/p/VELUX-ACTIVE-Indoor-Climate-Sensor-KLA-300/306367987,ACTIVE Indoor Climate Sensor,145,4.7,3,"Pair this sensor with VELUX ACTIVE climate control kit
Monitors temperature, humidity and carbon dioxide levels
Battery-powered, no electrical work needed
"
https://www.homedepot.com/p/Ring-Smart-Lighting-Solar-White-Motion-Activated-Integrated-LED-Deck-Step-Light-5AT1S7-WEN0/312554775,Smart Lighting Solar White Motion Activated Integrated LED Deck Step Light,29,3.8,43,"Solar-powered step light shines 50 Lumens of brightness
Control lights on Ring app with Ring Bridge (sold separately)
Use smart controls and link to compatible Ring and Alexa device
"
https://www.homedepot.com/p/GE-Enbrighten-Z-Wave-Plus-Plug-In-Outdoor-Switch-in-Black-14298/311913747,Enbrighten Z-Wave Plus Plug-In Outdoor Switch in Black,47,4.9,6,"Voice control with Amazon Alexa or Google Assistant
Convenient weatherproof design
Ideal for outdoor lighting and fountains
"
https://www.homedepot.com/p/Google-Nest-Thermostat-Smart-Programmable-Wi-Fi-Thermostat-Snow-Nest-Thermostat-Trim-Kit-Snow-VBCC8SWTKSW20/315234817,Nest Thermostat - Smart Programmable Wi-Fi Thermostat Snow + Nest Thermostat Trim Kit Snow,144,3.6,670,"Control your thermostat from wherever with the Google Home app
Designed so you can install it yourself in 30 minutes or less
Trim kit helps to cover imperfections on your wall
"
https://www.homedepot.com/p/Ring-2-Outlet-Outdoor-Smart-Plug-B08KSJ56WR/316383813,2-Outlet Outdoor Smart Plug,29,4.8,7,"Dual smart plug for your existing outdoor lights and more.
Pair with Ring Bridge (sold separately) to enable smart controls.
Control outlets independently, set times and more in the Ring App
"
https://www.homedepot.com/p/Google-Nest-Learning-Thermostat-Smart-Wi-Fi-Thermostat-Polished-Steel-Nest-Temperature-Sensor-VBD3PSKR2018/308167130,Nest Learning Thermostat - Smart Wi-Fi Thermostat Polished Steel + Nest Temperature Sensor,288,3.7,17,"Smart thermostat learns your favorite settings and adjusts
ENERGY STAR certified, helps saves money on heating, cooling
Sensor allows you to monitor and customize temp of other rooms
"
https://www.homedepot.com/p/Kwikset-Premis-Touchscreen-Smart-Lock-Venetian-Bronze-Single-Cylinder-Keypad-Electronic-Deadbolt-with-Tustin-Hall-Closet-Lever-91911P-TNL11P/311223971,Premis Touchscreen Smart Lock Venetian Bronze Single Cylinder Keypad Electronic Deadbolt with Tustin Hall/Closet Lever,211,3.7,3,"SmartKey Security re-keying allows you to re-key lock yourself
Monitor and control lock from anywhere using iOS app and Apple TV
Use Siri voice commands to lock and unlock your door
"
https://www.homedepot.com/p/Google-Nest-Thermostat-Smart-Programmable-Wi-Fi-Thermostat-Charcoal-Nest-Thermostat-Trim-Kit-Charcoal-GA03701/318543952,Nest Thermostat - Smart Programmable Wi-Fi Thermostat Charcoal + Nest Thermostat Trim Kit Charcoal,144,3.7,302,"Control your Thermostat from wherever with the Google Home app
Designed so you can install it yourself in 30 minutes or less
Trim Kit helps to cover imperfections on your wall
"
https://www.homedepot.com/p/HALO-White-Anyplace-Smart-Bluetooth-Dimmer-Switch-HWAS1BLE40AWH/304665585,White Anyplace Smart Bluetooth Dimmer Switch,61,4.1,79,"Control and dim lights wirelessly–no install or internet required
Use Google Assistant for voice control (requires HALO Bridge)
Expand your system with other HALO Home fixtures & accessories
"
https://www.homedepot.com/p/Lutron-Pico-Smart-Remote-2-Button-with-Raise-Lower-for-Caseta-Smart-Dimmer-Switch-Ivory-PJ2-2BRL-GIV-L01-PJ2-2BRL-GIV-L01/300985604,"Pico Smart Remote (2-Button with Raise/Lower) for Caseta Smart Dimmer Switch, Ivory (PJ2-2BRL-GIV-L01)",43,Not available,Not available,"Provides wireless control of Caseta in-wall and plug-in dimmers
Turn on, off, dim, or brighten lights with the touch of a button
10-year battery life (battery included in remote)
"
https://www.homedepot.com/p/Ring-Wireless-Mailbox-Sensor-in-Black-B08FBK3YVX/315854788,Wireless Mailbox Sensor in Black,29,3.3,10,"Battery-powered motion sensor for your mailbox
Get alerts when your mailbox is opened or detects motion
Pair with Ring Bridge (sold separately) & Ring App for alerts
"
https://www.homedepot.com/p/Link2Home-Wireless-Indoor-Remote-Control-Outlet-Switch-with-Countdown-Timer-and-Random-Away-Mode-3-RCVs-and-1-Remote-EM-RF500W/309379142,Wireless Indoor Remote Control Outlet Switch with Countdown Timer and Random/Away Mode - 3 RCVs and 1 Remote,24,4.3,399,"3 grounded remote-control outlets - reach 100 ft. away
Space saving, easy set-up, pre-programmed with learning code
Countdown timer and random mode
"
https://www.homedepot.com/p/Hub-Central-Controller-Only-for-Smart-Home-Devices-1-4-Mile-Range-Smart-Hub-LoRa-Enabled-Smart-Home-Automation-Hub-YS-HUB/325571758,"Hub Central Controller Only for Smart Home Devices, 1/4 Mile Range Smart Hub LoRa Enabled Smart Home Automation Hub",23,5,24,"LoRa-powered technology covers 1.4-mile range
Can be used with voice-based remote control and applications
Manages your entire home ecosystem and devices
"
https://www.homedepot.com/p/Ring-Video-Doorbell-Satin-Nickel-with-Indoor-Cam-2nd-Gen-White-B0BRRRBM6D/326649791,"Video Doorbell - Satin Nickel with Indoor Cam 2nd Gen, White",159,4.5,1965,"1080p HD video doorbell and rechargeable indoor cam battery
Easy install, privacy zones, and improved motion detection
2-way talk, mobile notifications, adjustable motion zones
"
https://www.homedepot.com/p/Ring-Wireless-Home-Security-Alarm-Kit-8-Piece-2nd-Gen-with-Video-Doorbell-Venetian-Bronze-2020-Release-B08P4XHQW7/318815409,Wireless Home Security Alarm Kit (8-Piece) (2nd Gen) with Video Doorbell - Venetian Bronze (2020 Release),349,4,1,"Get notifications when doors/windows open or motion is detected.*
Built-in rechargeable battery video doorbell with 1080p HD Video.
Control the whole security system through the Ring app.*
"
https://www.homedepot.com/p/YoLink-Smart-Home-Speaker-Hub-Plays-Tones-Alarms-and-Your-Text-to-Speech-Custom-Messages-Voice-Announcements-YS-1604/325615004,"Smart Home Speaker Hub, Plays Tones/Alarms and Your Text-to-Speech Custom Messages, Voice Announcements",29,5,24,"LoRa-powered technology covers 1.4-mile range
Can be operated by phone via Ethernet or WiFi connections
Customizable tones and messages offer versatile use
"
https://www.homedepot.com/p/Globe-Electric-Wi-Fi-Smart-4-in-Slim-Baffle-LED-Recessed-Lighting-Kit-2-Pack-Multi-Color-Changing-RGB-Tunable-White-Wet-Rated-50284/318510303,"Wi-Fi Smart 4 in. Slim Baffle LED Recessed Lighting Kit 2-Pack, Multi-Color Changing RGB, Tunable White, Wet Rated",64,4.1,11,"Hub-free installation enables quick and easy setup
Wet-rated kit can be installed in indoor and outdoor spaces
Ideal for your shower, bathroom, kitchen and outdoor soffits
"
https://www.homedepot.com/p/SkyLink-Wireless-Deluxe-Indoor-Outdoor-Motion-Window-Door-Long-Range-Household-Alert-and-Alarm-System-HA-400/301981468,Wireless Deluxe Indoor Outdoor Motion Window Door Long Range Household Alert and Alarm System,74,5,2,"Features a built-in 95 dB siren for alerting against intruders
For use with Garage Door Sensor, Water Alert Sensor, and more
Allows you to add up to 16 sensors for enhanced security
"
https://www.homedepot.com/p/Blink-Show-8-2ND-GEN-White-Plus-Mini-1-CAM-W-Home-Security-Camera-SHW8W2MINIW-DIY/321912822,Show 8 (2ND GEN) White Plus Mini 1-CAM W Home Security Camera,164,4,1,Not available
https://www.homedepot.com/p/Ring-Wireless-Home-Security-Alarm-Kit-2nd-Gen-with-Video-Doorbell-Satin-Nickel-8-Piece-2020-Release-B08P4XFLNS/318815315,Wireless Home Security Alarm Kit (2nd Gen) with Video Doorbell Satin Nickel (8-Piece) (2020 Release),349,Not available,Not available,"Get notifications when doors/windows open or motion is detected.*
Built-in rechargeable battery video doorbell with 1080p HD Video.
Voice control compatible devices on the easy-to-use display.*
"
https://www.homedepot.com/p/Aqara-Camera-Hub-G2H-Pro-1080p-HD-HomeKit-Secure-Video-Indoor-Camera-Night-Vision-Two-Way-Audio-Zigbee-Hub-Plug-in-CH-C01/322277696,"Camera Hub G2H Pro, 1080p HD HomeKit Secure Video Indoor Camera, Night Vision, Two-Way Audio, Zigbee Hub, Plug-in",69,2.8,4,Not available
https://www.homedepot.com/p/eufy-Security-Solar-Panel-for-Security-Wire-Free-Cameras-in-White-T8700021/318411719,Solar Panel for Security Wire-Free Cameras in White,59,4.5,2,"Compatible with All eufyCams
Solar-Powered Continuous Charging
IP65 Weatherproof
"
https://www.homedepot.com/p/Wyze-Smart-Plug-2-Pack-Google-Nest-Mini-2nd-Gen-Smart-Speaker-Chalk-WSPGM/312096874,Smart Plug 2-Pack + Google Nest Mini (2nd Gen) Smart Speaker Chalk,58,4.6,224,"Control your home with your voice or via app
Set schedules and control plugs remotely via Wyze app
Google Nest Mini is a powerful little helper for your smart home
"
https://www.homedepot.com/p/Geeni-Aware-1080p-HD-Wireless-Wi-Fi-Standard-Surveillance-Camera-Night-Vision-Motion-Alerts-Alexa-Compatible-White-2-Pack-GN-CW219-199/310361172,Aware 1080p HD Wireless Wi-Fi Standard Surveillance Camera Night Vision Motion Alerts Alexa Compatible White (2-Pack),77,3.7,23,"1080p HD resolution with night vision up to 20 ft.
Built-in microphone and speaker enable 2-way communication
Compatible with various voice assistants for remote accessing
"
https://www.homedepot.com/p/Feit-Electric-HD-1080P-Plug-In-Wireless-Indoor-Pan-Tilt-WiFi-Smart-IP-Surveillance-Home-Security-Camera-Motion-Sound-Detection-3-Pack-CAM-PAN-WIFI-3/316925184,HD 1080P Plug-In Wireless Indoor Pan/Tilt WiFi Smart IP Surveillance Home Security Camera Motion Sound Detection(3-Pack),154,4,6,"View from anywhere with smart device-get live streams and alerts
Indoor Wi-Fi camera equipped with 2-way audio and night vision
No Monthly subscription is needed; support up to 128 GB Micro-SD
"
https://www.homedepot.com/p/Wi-Fi-Aquarium-Temperature-Controller-with-Waterproof-Sensor-ITC-306A/319950938,Wi-Fi Aquarium Temperature Controller with Waterproof Sensor,61,1,1,Not available
https://www.homedepot.com/p/Revo-HD-4-Channel-1TB-NVR-Surveillance-System-with-4-HD-Wireless-Bullet-Cameras-RW41HDBNDL-1/302594708,HD 4-Channel 1TB NVR Surveillance System with 4 HD Wireless Bullet Cameras,423,3.9,107,"Can be used indoor or outdoor
Up to 100 ft. night vision
1080p Full-HD Resolution
"
https://www.homedepot.com/p/Lux-Kono-Smart-Wi-Fi-Thermostat-with-Interchangeable-Black-Stainless-Steel-Faceplate-KN-S-MG1-B04/301818230,Kono Smart Wi-Fi Thermostat with Interchangeable Black Stainless Steel Faceplate,119,3.3,77,"Alexa thermostat ensures energy-efficient use
Requires a C-wire for easy and convenient installation
For oil and electric furnaces, forced air, gas, and heat pumps
"
https://www.homedepot.com/p/Blink-MINI-1-CAM-W-OUTDOOR-1-CAM-MINIWOD1CAM-DIY/321912824,MINI 1-CAM W + OUTDOOR 1-CAM,107,Not available,Not available,"1080p HD indoor security camera + wireless outdoor security cam
Sets up easily and pairs with Alexa-enabled devices
Real time alerts, night vision, motion detection, and 2 way audio
"
https://www.homedepot.com/p/Feit-Electric-6-ft-Cord-15-Amp-6-Outlet-Alexa-Google-Assistant-Compatible-Smart-Wi-Fi-Outdoor-Power-Yard-Stake-Green-3-Pack-PLUG-WIFI-STK-WP-3/316968936,"6 ft. Cord 15-Amp 6-Outlet Alexa / Google Assistant Compatible Smart Wi-Fi Outdoor Power Yard Stake, Green (3-Pack)",104,4.7,6,"Control devices remotely from anywhere using your smartphone
Ideal for landscape lighting or other outdoor appliance
Works with Amazon Alexa and Google Assistant for voice control
"
https://www.homedepot.com/p/Feit-Electric-HD-1080P-10-Watt-A23-LED-Wi-Fi-Smart-IP-Surveillance-Home-Security-Camera-Light-Bulb-No-Hub-Required-Daylight-4-Pack-A450850CAMWIFI-LED-4/321741299,"HD 1080P 10-Watt A23 LED Wi-Fi Smart IP Surveillance Home Security Camera Light Bulb, No Hub Required, Daylight (4-Pack)",219,3.5,9,"Integrated IR sensor provides visibility even in the dark
Set Schedules, Motion Alerts, Timers and More!
Control your camera and lights from anywhere with Feit App
"
https://www.homedepot.com/p/Geeni-Look-1080p-Smart-Wi-Fi-Security-Camera-HD-Black-GN-CW008-101/306367174,"Look 1080p Smart Wi-Fi Security Camera HD, Black",44,3.7,61,"Delivers fast,clear,1080p HD livestream footage to your phone
Night vision lets you see in the dark with little or no light
Two-way audio feature lets you communicate with loved ones
"
https://www.homedepot.com/p/Google-Nest-Hub-2nd-Gen-Smart-Home-Speaker-and-7-Display-in-Charcoal-with-Defiant-Smart-HubSpace-Plug-with-1-Outlet-2-Pack-GA04280/321221281,"Nest Hub 2nd Gen Smart Home Speaker and 7"" Display in Charcoal with Defiant Smart HubSpace Plug with 1 Outlet (2-Pack)",125,4.4,396,"Control the Defiant Smart Plug with your voice using the Nest Hub
Use the Nest Hub to stay entertained with shows, videos and music
Defiant Plug allows scheduling to turn devices on and off
"
https://www.homedepot.com/p/Breez-Smart-Wi-Fi-Air-Conditioner-Controller-BE101WA/303453588,Breez Smart Wi-Fi Air Conditioner Controller,123,1,1,"Phone app uses the internet to control most types of AC systems
Easy to install without additional wiring or devices
Alexa thermostat also compatible with Google Home and Echo
"
https://www.homedepot.com/p/Novolink-160-Degree-Dark-Grey-Motion-Activated-Outdoor-Integrated-LED-Flood-Light-with-Wireless-Smart-Control-NL-DSB1/206455954,160-Degree Dark Grey Motion Activated Outdoor Integrated LED Flood Light with Wireless Smart Control,69,3.6,110,"LED lights provide extremely strong illumination
Smartphone app for remote control of all lighting modes
Provides reliable security lighting for your home
"
https://www.homedepot.com/p/ARRIS-SURFboard-Gigabit-DOCSIS-3-0-32-x-8-Cable-Modem-SB6190-in-White-1000031/301111597,SURFboard Gigabit+ DOCSIS 3.0 32 x 8 Cable Modem SB6190 in White,109,4,25,"HD Video streaming , online gaming, shopping and downloading
Download speeds up to 1.4 Gbps
Supports IPv4 and IPv6 – the latest Internet standard
"
https://www.homedepot.com/p/Geeni-15-Amp-Outdoor-Smart-Wi-Fi-Plug-Black-GN-OW101-101/304513532,"15 Amp Outdoor Smart Wi-Fi Plug, Black",27,4.3,97,"Control holiday lighting & Xmas tree decorations remotely
Rugged outdoor smart plug withstands all weather conditions
Voice control via Google Assistant, Alexa and Microsoft Cortana
"
https://www.homedepot.com/p/Pico-Smart-Remote-2-Button-with-Raise-Lower-for-Caseta-Smart-Dimmer-Switch-Light-Almond-PJ2-2BRL-GLA-L01-PJ2-2BRL-GLA-L01/300985614,"Pico Smart Remote (2-Button with Raise/Lower) for Caseta Smart Dimmer Switch, Light Almond (PJ2-2BRL-GLA-L01)",44,Not available,Not available,"Provides wireless control of Caseta in-wall and plug-in dimmers
Turn on, off, dim, or brighten lights with the touch of a button
10-year battery life (battery included in remote)
"
https://www.homedepot.com/p/Lutron-Caseta-Smart-Lighting-Dimmer-Switch-and-Pico-Wall-Mounting-Starter-Kit-with-Smart-Hub-CASETA-PICOMOUNT-BNDL-CASETA-PICOMOUNT-BNDL/306044504,Caseta Smart Lighting Dimmer Switch and Pico Wall-Mounting Starter Kit with Smart Hub (CASETA-PICOMOUNT-BNDL),111,4.7,398,"Schedule your lights so you always come back to a well-lit home
Works with your voice assistant, Pico remote or smartphone
Easy to use, simple to set up; install in as little as 15 minutes
"
https://www.homedepot.com/p/TORK-Smart-Socket-Indoor-Standard-Wi-Fi-Screw-Based-Lighting-Socket-Works-with-Amazon-Alexa-and-Google-Assistant-Remote-WFIS1/308845616,"Smart Socket Indoor Standard Wi-Fi Screw-Based Lighting Socket Works with Amazon Alexa and Google Assistant, Remote",26,4.8,4,"Lets you remotely control lamps and many other lighting devices
Compatible with Amazon Alexa and Google Assistant
Easily installs in a standard lighting socket
"
https://www.homedepot.com/p/Xodo-Wi-Fi-Smart-Plug-Outlet-10A-USB-Connectors-Compatible-w-Alexa-and-Google-Assistant-Remote-App-Control-ETL-Listed-2-Pack-WP3-2-Pack/312451661,"Wi-Fi Smart Plug Outlet 10A USB Connectors,Compatible w/ Alexa and Google Assistant,Remote App Control,ETL Listed,2-Pack",45,3,2,"Compatible with Google Assistant and Amazon Alexa
Avoids overcharging of your phone to ensure energy-efficient use
Designed to control smart devices and appliances via Xodo app
"
https://www.homedepot.com/p/Legrand-radiant-with-Netatmo-Surface-Mount-Smart-Gateway-Hub-White-WNRH2WH/318213984,"radiant with Netatmo Surface Mount Smart Gateway Hub, White",99,Not available,Not available,"Dedicated mesh network for a ultra-reliable whole home experience
Easily expand your system with up to 100+ devices
Monitor and manage energy usage to reduce energy cost and waste
"
https://www.homedepot.com/p/Kwikset-914-Signature-2nd-Gen-Contemporary-Venetian-Bronze-Deadbolt-Featuring-SmartKey-and-Home-Connect-Technology-914S2CNTZW50011/310153224,914 Signature 2nd Gen Contemporary Venetian Bronze Deadbolt Featuring SmartKey and Home Connect Technology,144,Not available,Not available,"SmartKey Security re-keying allows you to re-key lock yourself
Remotely lock or unlock the door
Check status of the door if its locked or unlocked
"
https://www.homedepot.com/p/Google-Nest-Thermostat-Fog-Nest-Mini-2nd-Smart-Speaker-Chalk-VBCC8FGCA7CK20/315234863,Nest Thermostat Fog + Nest Mini (2nd) Smart Speaker Chalk,178,4.4,289,"Nest Mini allows control of your smart home via voice or app
Control your Thermostat from wherever with the Google Home app
Designed so you can install it yourself in 30 minutes or less
"
https://www.homedepot.com/p/SkyLink-Alert-Alarm-System-Premium-Kit-M9/302585707,Alert/Alarm System Premium Kit,197,3.7,3,"Features Alarm- and Alert-modes for security even in your absence
Easy, do-it-yourself installation saves time
Sensor triggers with a loud siren on intrusion
"
https://www.homedepot.com/p/SkyLink-Wireless-Window-and-Door-Sensor-for-Net-Connected-Home-Security-Alarm-Home-Automation-System-WD-MT/301981471,Wireless Window and Door Sensor for Net Connected Home Security Alarm & Home Automation System,20,3.6,7,"Mounts to window or door frame to track if it is open or closed
Opening of your door or window is instantly notified to you
Wireless, battery-powered sensor with low battery detection
"
https://www.homedepot.com/p/Oco-HD-960p-Indoor-Video-Surveillance-Security-Camera-with-SD-Card-Cloud-Storage-2-Way-Audio-and-Remote-Viewing-3-Pack-OcoHD-3P/303150592,"HD 960p Indoor Video Surveillance Security Camera with SD Card, Cloud Storage, 2-Way Audio and Remote Viewing (3-Pack)",169,4.5,569,"Motion and sound detection, 2-way talk and night vision
Motion detection system learns to avoid false alerts
View 1080p HD footage remotely via mobile app
"
https://www.homedepot.com/p/Homey-Smart-Home-Protocol-Unifier-HOMEYBRIDGEUS01/319723085,Smart Home Protocol Unifier,71,Not available,Not available,"Brings together many smart home devices with different protocols
Ability to make different protocols work seamlessly together
Works with over 50,000 devices from more than 1,000 brands
"
https://www.homedepot.com/p/Xodo-Smart-Home-Security-Surveillance-Kit-with-1080p-Camera-60-Watts-Smart-Bulb-Smart-Home-Plug-App-Controlled-Easy-install-PK3/312484217,"Smart Home Security Surveillance Kit with 1080p Camera, 60-Watts Smart Bulb,Smart Home Plug, App Controlled,Easy install",85,4,4,"Captures 1080p video footage for efficient monitoring
Features a mic that records clear audio
Enables device control through the Xodo app
"
https://www.homedepot.com/p/SkyLink-Wireless-Alarm-Security-System-Started-Kit-Echo-Alexa-and-IFTTT-compatible-SK-150/302585077,"Wireless Alarm, Security System Started Kit - Echo Alexa and IFTTT compatible",109,Not available,Not available,"Allows adding up to 10 security cameras to monitor various areas
Easy voice control with Amazon Echo and SkyLinkNet Alexa Skill
Plug-and-play design enables hassle-free installation
"
https://www.homedepot.com/p/Meural-Canvas-II-27-Smart-Digital-Frame-for-Photography-Art-NFT-Dark-Wood-MC327HW100PAS/316418570,"Meural Canvas II 27"" Smart Digital Frame for Photography, Art & NFT - Dark Wood",824,4.2,85,"27 in. diagonal display and dark wood frame
Use the Meural app to explore and create playlists of your art
WiFi enabled 1080p HD display delivers lifelike art at any angle
"
https://www.homedepot.com/p/Energizer-Smart-Outdoor-Plug-EOX3-1001-BLK/312976471,Smart Outdoor Plug,24,4.6,49,"Compatible with Alexa and Google Assistant for remote accessing
Allows for controlling 2AC ports simultaneously for versatile use
Weather-resistant design enables to use with outdoor equipment
"
https://www.homedepot.com/p/Defiant-15-Amp-120-Volt-Wi-Fi-and-Bluetooth-Outdoor-Plug-with-A19-60-Watt-Smart-Color-Changing-Bulb-2-Pack-Powered-by-Hubspace-HPPA52CWB2/324482153,15 Amp 120-Volt Wi-Fi and Bluetooth Outdoor Plug with A19 60-Watt Smart Color Changing Bulb (2-Pack) Powered by Hubspace,26,Not available,Not available,"Includes: 1 Outdoor Plug and 1 60-Watt A19 Color Changing Plug
Control your lights, appliances, and plug-in devices
Wirelessly manage devices with Hubspace, Google, and Alexa
"
https://www.homedepot.com/p/Legrand-adorne-with-Netatmo-Surface-Mount-Smart-Gateway-Hub-White-WNAH2W1/318958542,"adorne with Netatmo Surface Mount Smart Gateway Hub, White",159,Not available,Not available,"Dedicated mesh network for a ultra-reliable whole home experience
Easily expand your system with up to 100+ devices
Monitor and manage energy usage to reduce energy cost and waste
"
https://www.homedepot.com/p/Eufy-Backup-Battery-for-HomeBase-2-T8732021/320200245,Eufy Backup Battery for HomeBase 2,49,Not available,Not available,"Keep Recording During Blackouts
Eight Hours of Power
Compatible with eufy HomeBase 2
"
https://www.homedepot.com/p/ARRIS-SURFboard-DOCSIS-3-0-SB6183-Cable-Modem-Refurbished-592432-007-RB/301717795,SURFboard DOCSIS 3.0 SB6183 Cable Modem Refurbished,53,4.3,15,"HD Video streaming , online gaming, shopping and downloading
Download speeds up to 686 Mbps
Supports IPv4 and IPv6 – the latest Internet standard
"
